id,Variant Inventory Qty,year,Image Src,Body (HTML),Type,Title,author,Vendor,Handle,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
1721,4,1990,http://images.amazon.com/images/P/0670829943.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Robertson Davies</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Essays,The Enthusiasms of Roberston Davies,Robertson Davies,Penguin USA,the-enthusiasms-of-roberston-davies,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1722,1,2000,http://images.amazon.com/images/P/0060192119.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: John Colapinto</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,As Nature Made Him: The Boy Who Was Raised As a Girl,John Colapinto,HarperCollins Publishers,as-nature-made-him-the-boy-who-was-raised-as-a-girl,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1723,2,1988,http://images.amazon.com/images/P/0836218256.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Bill Watterson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,Something Under the Bed Is Drooling,Bill Watterson,Andrews McMeel Publishing,something-under-the-bed-is-drooling,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1724,2,1999,http://images.amazon.com/images/P/0898707129.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jacqueline Kasun</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,The War Against Population: The Economics and Ideology of Population Control,Jacqueline Kasun,Ignatius Press,the-war-against-population-the-economics-and-ideology-of-population-control,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1725,9,2000,http://images.amazon.com/images/P/0805420460.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: C. S. Lewis</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,Mere Christianity,C. S. Lewis,Broadman &amp; Holman Pub,mere-christianity,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1726,12,1991,http://images.amazon.com/images/P/0140140352.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Salman Rushdie</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Haroun and the Sea of Stories,Salman Rushdie,Penguin Putnam~trade,haroun-and-the-sea-of-stories,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1727,5,2001,http://images.amazon.com/images/P/1575666529.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Leslie Meier</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,Wedding Day Murder: A Lucy Stone Mystery (Meier; Leslie. Lucy Stone Mystery.),Leslie Meier,Kensington Publishing Corporation,wedding-day-murder-a-lucy-stone-mystery-meier-leslie-lucy-stone-mystery-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1728,10,2003,http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Janet Evanovich</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,One for the Money (A Stephanie Plum Novel),Janet Evanovich,St. Martin's Paperbacks,one-for-the-money-a-stephanie-plum-novel-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1729,5,1998,http://images.amazon.com/images/P/0440221102.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Corinne T. Netzer</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,The Complete Book of Food Counts (Complete Book of Food Counts),Corinne T. Netzer,Dell,the-complete-book-of-food-counts-complete-book-of-food-counts-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1730,11,2002,http://images.amazon.com/images/P/0316969680.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: James Patterson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Science Fiction,The Beach House,James Patterson,Little; Brown,the-beach-house,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1731,8,1997,http://images.amazon.com/images/P/8807015293.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Stefano Benni</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,Bar sport duemila (I narratori/Feltrinelli),Stefano Benni,Feltrinelli,bar-sport-duemila-i-narratori-feltrinelli-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1732,12,2002,http://images.amazon.com/images/P/881787017X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Alessandro Baricco</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,Senza Sangue,Alessandro Baricco,Rizzoli Publications,senza-sangue,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1733,12,1993,http://images.amazon.com/images/P/0449207463.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Alice Adams</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Superior Women,Alice Adams,Fawcett Books,superior-women,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1734,3,1979,http://images.amazon.com/images/P/0689109865.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Frederick Buechner</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,The BOOK OF BEBB,Frederick Buechner,Scribner,the-book-of-bebb,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1735,1,0,http://images.amazon.com/images/P/3518368540.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Max Frisch</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Homo Faber,Max Frisch,Distribooks Int'l+inc,homo-faber,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1736,5,2004,http://images.amazon.com/images/P/0312423209.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Thomas Pynchon</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,Mason &amp; Dixon,Thomas Pynchon,Picador,mason-amp-dixon,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1737,9,1997,http://images.amazon.com/images/P/0141180633.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Thomas Pynchon</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,Vineland,Thomas Pynchon,Penguin Books,vineland,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1738,3,2000,http://images.amazon.com/images/P/0140283382.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Thomas Pynchon</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,Gravity's Rainbow,Thomas Pynchon,Penguin Books,gravity-s-rainbow,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1739,8,2003,http://images.amazon.com/images/P/0786248688.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Paul Auster</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,The Book of Illusions (Thorndike Americana),Paul Auster,Thorndike Press,the-book-of-illusions-thorndike-americana-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1740,20,2001,http://images.amazon.com/images/P/0773762078.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Veronika Martenova Charles</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Maiden of the Mist: A Legend of Niagara Falls,Veronika Martenova Charles,Stoddart Kids,maiden-of-the-mist-a-legend-of-niagara-falls,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1741,6,1982,http://images.amazon.com/images/P/0884041093.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: L. Ron Hubbard</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,Self analysis: A simple self-help volume of tests and techniques based on the discoveries contained in dianetics,L. Ron Hubbard,Bridge Publications,self-analysis-a-simple-self-help-volume-of-tests-and-techniques-based-on-the-discoveries-contained-in-dianetics,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1742,1,1982,http://images.amazon.com/images/P/0884040801.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Ron L. Hubbard</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Essays,Self Analysis,Ron L. Hubbard,Bridge Pubns,self-analysis,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1743,13,2002,http://images.amazon.com/images/P/0786887842.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Doris Pilkington</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Rabbit-Proof Fence : The True Story of One of the Greatest Escapes of  All Time,Doris Pilkington,Miramax,rabbit-proof-fence-the-true-story-of-one-of-the-greatest-escapes-of-all-time,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1744,7,0,http://images.amazon.com/images/P/0450542912.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Stephen Gallagher</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Rain Uk,Stephen Gallagher,Trafalgar Square,rain-uk,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1745,7,1986,http://images.amazon.com/images/P/0192817264.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Robert Louis Stevenson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,Kidnapped and Catriona (World Classics),Robert Louis Stevenson,Oxford University Press,kidnapped-and-catriona-world-classics-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1746,12,2001,http://images.amazon.com/images/P/0751522732.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Edwina Currie</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Shes Leaving Home,Edwina Currie,Little Brown UK Ltd,shes-leaving-home,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1747,4,1996,http://images.amazon.com/images/P/0091850401.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Donald A. Mackenzie</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,South Seas Myths and Legends (Myths and Legends Series),Donald A. Mackenzie,Trafalgar Square,south-seas-myths-and-legends-myths-and-legends-series-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1748,12,1998,http://images.amazon.com/images/P/1853260312.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jules Verne</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,20;000 Leagues Under the Sea (Wordsworth Collection),Jules Verne,NTC/Contemporary Publishing Company,20-000-leagues-under-the-sea-wordsworth-collection-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1749,9,1978,http://images.amazon.com/images/P/0140016821.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Laurie Lee</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,Cider With Rosie,Laurie Lee,Penguin USA,cider-with-rosie,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1750,13,2003,http://images.amazon.com/images/P/0440418569.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: PHILIP PULLMAN</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,The Amber Spyglass (His Dark Materials; Book 3),PHILIP PULLMAN,Yearling,the-amber-spyglass-his-dark-materials-book-3-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1751,8,2001,http://images.amazon.com/images/P/0786014210.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Sam Siciliano</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Darkness,Sam Siciliano,Kensington Publishing Corporation,darkness,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1752,15,1998,http://images.amazon.com/images/P/0441005667.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Joe Haldeman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,Forever Peace (Remembering Tomorrow),Joe Haldeman,Ace Books,forever-peace-remembering-tomorrow-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1753,15,1982,http://images.amazon.com/images/P/0553259830.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Leon Uris</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Battle Cry,Leon Uris,Bantam Books,battle-cry,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1754,11,1998,http://images.amazon.com/images/P/0312965338.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anatoli Boukreev</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,The Climb: Tragic Ambitions on Everest,Anatoli Boukreev,St. Martin's Press,the-climb-tragic-ambitions-on-everest,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1755,8,1996,http://images.amazon.com/images/P/1888740051.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Steve Lewis</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,Climbing Mt. Shasta: Route 1; Avalanche Gulch,Steve Lewis,Photografix,climbing-mt-shasta-route-1-avalanche-gulch,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1756,4,1994,http://images.amazon.com/images/P/0061008028.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Len Deighton</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Fighter: The True Story of the Battle of Britain,Len Deighton,Harper Mass Market Paperbacks (Mm),fighter-the-true-story-of-the-battle-of-britain,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1757,5,2002,http://images.amazon.com/images/P/1931646384.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Dale L. Anderson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,Never Act Your Age: Play the Happy Childlike Role Well at Every Age,Dale L. Anderson,Beaver's Pond Press,never-act-your-age-play-the-happy-childlike-role-well-at-every-age,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1758,5,1959,http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: William Gerald Golding</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Lord of the Flies,William Gerald Golding,Perigee Trade,lord-of-the-flies,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1759,12,2000,http://images.amazon.com/images/P/157566559X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: William J. Mann</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Self-Help,The Biograph Girl,William J. Mann,Kensington Publishing Corp.,the-biograph-girl,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1760,6,1999,http://images.amazon.com/images/P/3423125551.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jostein Gaarder</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Self-Help,Sofies Welt,Jostein Gaarder,Deutscher Taschenbuch Verlag,sofies-welt,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1761,17,2004,http://images.amazon.com/images/P/0060514949.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Lisa Scottoline</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,Dead Ringer,Lisa Scottoline,HarperTorch,dead-ringer,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1762,3,2003,http://images.amazon.com/images/P/0425188361.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Laurell K. Hamilton</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Cerulean Sins: An Anita Blake; Vampire Hunter Novel,Laurell K. Hamilton,Berkley Publishing Group,cerulean-sins-an-anita-blake-vampire-hunter-novel,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1763,12,2002,http://images.amazon.com/images/P/0066210151.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: James Reese</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,The Book of Shadows: A Novel,James Reese,William Morrow,the-book-of-shadows-a-novel,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1764,16,1973,http://images.amazon.com/images/P/0395177111.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: J. R. R. Tolkien</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,The Hobbit (Leatherette Collector's Edition),J. R. R. Tolkien,Houghton Mifflin Company,the-hobbit-leatherette-collector-s-edition-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1765,11,2002,http://images.amazon.com/images/P/0375411992.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne Rice</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Action and Adventure,Blackwood Farm (The Vampire Chronicles),Anne Rice,Alfred A. Knopf,blackwood-farm-the-vampire-chronicles-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1766,17,2000,http://images.amazon.com/images/P/0060287802.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Judge Judy Sheindlin</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Judge Judy Sheindlin's Win or Lose by How You Choose,Judge Judy Sheindlin,HarperCollins,judge-judy-sheindlin-s-win-or-lose-by-how-you-choose,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1767,20,2002,http://images.amazon.com/images/P/3442730066.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Manil Suri</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,Vishnus Tod.,Manil Suri,Btb Bei Goldmann,vishnus-tod-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1768,7,1974,http://images.amazon.com/images/P/0394718968.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: VICTORIA SULLIVAN</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Action and Adventure,Plays by and about Women,VICTORIA SULLIVAN,Vintage,plays-by-and-about-women,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1769,20,1987,http://images.amazon.com/images/P/0192820753.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Kingsley Amis</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Biographies and Autobiographies,The New Oxford Book of Light Verse (Oxford paperbacks),Kingsley Amis,Oxford Univ Pr,the-new-oxford-book-of-light-verse-oxford-paperbacks-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1770,16,1991,http://images.amazon.com/images/P/0671744003.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Dale Cooper</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,AUTOBIOGRAPHY OF FBI SPECIAL AGENT DALE COOPER,Dale Cooper,Pocket,autobiography-of-fbi-special-agent-dale-cooper,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1771,6,1995,http://images.amazon.com/images/P/3596129389.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Hera Lind</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Biographies and Autobiographies,Die Zauberfrau.,Hera Lind,Fischer (Tb.); Frankfurt,die-zauberfrau-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1772,15,1986,http://images.amazon.com/images/P/0915308789.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Scott Walker</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,The Graywolf Annual Two : Short Stories by Women (Graywolf Annual),Scott Walker,Graywolf Press,the-graywolf-annual-two-short-stories-by-women-graywolf-annual-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1773,8,2000,http://images.amazon.com/images/P/3423620196.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Catherine Clement</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,Theos Reise. Roman Ã?ÃÂ¼ber die Religionen der Welt.,Catherine Clement,Dtv,theos-reise-roman-ã-ã-â¼ber-die-religionen-der-welt-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
1774,9,2001,http://images.amazon.com/images/P/0743203313.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Colm Toibin</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,The Blackwater Lightship: A Novel,Colm Toibin,Scribner,the-blackwater-lightship-a-novel,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
